,Unnamed: 0,streetname,startstreet,endstreet,segment_score,road_ids,address_nos,yelp_ids,yelp_address_nos,accident_count,business_count
638,638,Pineville-matthews Rd,3000,3500,27,['5b10561ed86647ae819fa2b2155a294b63a0167a'],[3133.0],[],[],1,0
639,639,Pineville-matthews Rd,3500,4000,0,[],[],[],[],0,0
640,640,Pineville-matthews Rd,4000,4500,0,[],[],[],[],0,0
641,641,Pineville-matthews Rd,4500,5000,0,[],[],[],[],0,0
642,642,Pineville-matthews Rd,5000,5500,15,['ac24d9179616388e4d708916104a4471b9714b2d'],[5314.0],[],[],1,0
643,643,Pineville-matthews Rd,5500,6000,16,['4b96c5c666b635ed3df7872a8ee67a2b2ded140f'],[5852.0],[],[],1,0
644,644,Pineville-matthews Rd,6000,6500,0,[],[],[],[],0,0
645,645,Pineville-matthews Rd,6500,7000,25,['1e3084ae85625c49b6b89246498df0c805dc670b'],[6599.0],[],[],1,0
646,646,Pineville-matthews Rd,7000,7500,0,[],[],[],[],0,0
647,647,Pineville-matthews Rd,7500,8000,55,"['9b2e77be5d90b721ff8ea7b709587e30849d62dc', '090d1d2473727525ca44641d83b2e2815c91ac5f']","[7704.0, 7832.0]","['J4WxIqKaKSGNjtxTBPhLBQ', 'LjOBNcNNpuewBqSPxYYTJQ', 'yuwmVUmsFVawe4zxnWZfNg']","[7520.0, 7715.0, 7629.0]",2,3
648,648,Plaza Rd Ext,9000,9500,22,['dab5fb6f89797979e4f242455afc54a487387dfe'],[9030.0],[],[],1,0
649,649,Plaza Rd Ext,9500,10000,0,[],[],[],[],0,0
650,650,Plaza Rd Ext,10000,10500,17,['7720f1bd7512d34dba7a9381feab7362305fd830'],[10415.0],[],[],1,0
651,651,Plaza Rd Ext,10500,11000,15,['8d78ef2e17051457a1499b6ff759bf3672ad0401'],[10716.0],[],[],1,0
652,652,Plott Rd,7000,7500,0,[],[],[],[],0,0
653,653,Plott Rd,7500,8000,16,['33fb9b6b3dee061ba8bcfacb9a4a69ccd636e5db'],[7501.0],[],[],1,0
654,654,Polk St,1000,1500,22,['54a7271c28d417251d5e197d1b32f1694f57c5b4'],[1306.0],[],[],1,0
655,655,Polk St,1500,2000,0,[],[],[],[],0,0
656,656,Pressley Rd,100,600,0,[],[],[],[],0,0
657,657,Pressley Rd,600,1100,28,['e3b2437839f0bdfd99f381bfa59ead46ff2f034e'],[614.0],[],[],1,0
658,658,Prosperity Church Rd,3000,3500,16,['6574e8a4a4a106f7399a969c4ebf7ef521dae7e6'],[3012.0],[],[],1,0
659,659,Prosperity Church Rd,3500,4000,0,[],[],[],[],0,0
660,660,Prosperity Church Rd,4000,4500,22,['f7f9e55148abddf3fd4cc5da64cb82068ae05cc7'],[4108.0],[],[],1,0
661,661,Prosperity Church Rd,4500,5000,0,[],[],[],[],0,0
662,662,Prosperity Church Rd,5000,5500,0,[],[],[],[],0,0
663,663,Prosperity Church Rd,5500,6000,0,[],[],[],[],0,0
664,664,Prosperity Church Rd,6000,6500,20,['92ed6166f88a2775522eca6fcc20af5c1e2cd89e'],[6120.0],[],[],1,0
665,665,Prosperity Church Rd,6500,7000,0,[],[],[],[],0,0
666,666,Providence Rd,100,600,23,['fd6a624336dd6fa9e9a84d4e8e63113041378061'],[545.0],"['ewSh93zoRx0DIWRKU-fFwQ', 'HDv-KchmLSlRr5MXxRkNqQ']","[511.0, 401.0]",1,2
667,667,Providence Rd,600,1100,55,"['2a8652838f06b6146b4730ff514d94e5a9326fa5', '87b00157e2490e846459a4e17fd5dce3617c15b9']","[613.0, 731.0]","['qWSwDbtJRBvKTiMpH3rNLQ', '31acLzszeCCpeXmyAnoTdg', 'QEgfK_TKY8bwK-YzKDdkGw']","[613.0, 715.0, 1037.0]",2,3
668,668,Providence Rd,1100,1600,0,[],[],[],[],0,0
669,669,Providence Rd,1600,2100,0,[],[],[],[],0,0
670,670,Providence Rd,2100,2600,0,[],[],[],[],0,0
671,671,Providence Rd,2600,3100,8,[],[],"['FBSWwaE6gR7KAOyG1QhakQ', 'ofpuVYCw6VCkybFVIdwYEQ']","[2935.0, 2921.0]",0,2
672,672,Providence Rd,3100,3600,42,"['c5f48a33afd01e9f70cfa47072eba18257b55cae', '6f50fb67083ae0c0790b59fbdc3b3ddebd86c841']","[3311.0, 3101.0]",[],[],2,0
673,673,Providence Rd,3600,4100,0,[],[],[],[],0,0
674,674,Providence Rd,4100,4600,44,"['5ca5db150ef6d5cf1c8152dd98bec859bd1a0e58', '498a4de75d2d5476be66fe3d15b9df737b296975']","[4355.0, 4315.0]",['pWLt6ID1HiMOp9QLNeuvIQ'],[4223.0],2,1
675,675,Providence Rd,4600,5100,0,[],[],[],[],0,0
676,676,Providence Rd,5100,5600,0,[],[],[],[],0,0
677,677,Providence Rd,5600,6100,0,[],[],[],[],0,0
678,678,Providence Rd,6100,6600,0,[],[],[],[],0,0
679,679,Providence Rd,6600,7100,0,[],[],[],[],0,0
680,680,Providence Rd,7100,7600,0,[],[],[],[],0,0
681,681,Providence Rd,7600,8100,11,[],[],"['n-AQFKbW6MnpamdtA6ECpQ', 'KU7eFCdA47v6zeKF3a7j6A', 'KbLI0QELlAwbfDUVwo43DQ']","[8008.0, 8038.0, 8036.0]",0,3
682,682,Providence Rd,8100,8600,109,"['2135421813153b0f6965f6739a52a6a6afa02b53', 'c3712ece270d0c85a5f5de05a5f8792998adac85', 'eb2de846e7d1be07f44ca6e3a38530f0326f4c74', '016d15a2f29dd84077d0e08875e69121c5905ba4']","[8106.0, 8124.0, 8115.0, 8319.0]","['sS2IKdaUne_8QwiAl6iyfg', 'uwpPniaFEVkK5T_PWdQZ0A', '#NAME?', 'iAD5r5vNOzc1AP6UA5yFiQ', 'sH9aI3xg-POBMp8R-kSQZg']","[8200.0, 8140.0, 8128.0, 8200.0, 8128.0]",4,5
683,683,Providence Rd,8600,9100,0,[],[],[],[],0,0
684,684,Providence Rd,9100,9600,0,[],[],[],[],0,0
685,685,Providence Rd,9600,10100,19,['90bfd0d183224cccdd992e504dc5f2e4bd170d59'],[9729.0],[],[],1,0
686,686,Providence Rd,10100,10600,14,['61bbbd22428198f87f28f8a6c2fb8f73a40a1017'],[10201.0],[],[],1,0
687,687,Providence Rd,10600,11100,4,[],[],['99j5vhhtFJIefXDLsmA29Q'],[10620.0],0,1
688,688,Providence Rd,11100,11600,4,[],[],['c-l4nDPZcEwapEiV-Xf08w'],[11508.0],0,1
689,689,Providence Rd,11600,12100,27,['4908289cd37dd29a9f484f87bb44c5d4d013a868'],[12006.0],[],[],1,0
690,690,Providence Rd,12100,12600,0,[],[],[],[],0,0
691,691,Providence Rd,12600,13100,0,[],[],[],[],0,0
692,692,Quail Hollow Rd,5000,5500,0,[],[],[],[],0,0
693,693,Quail Hollow Rd,5500,6000,16,['ccddd3c3e1584c79f3f5d77a8d10d327a5d93f13'],[5907.0],[],[],1,0
694,694,Quail Hollow Rd,6000,6500,16,['9526dee149892661864ff88bce8312d964dfc67d'],[6101.0],[],[],1,0
695,695,Quail Hollow Rd,6500,7000,26,['d409c03243c8ee829796c52043254a92b4961c34'],[6508.0],[],[],1,0
696,696,Queen Anne Rd,5000,5500,0,[],[],[],[],0,0
697,697,Queen Anne Rd,5500,6000,27,['e1678258f03a126a700ae421210267897fc92c91'],[5501.0],[],[],1,0
698,698,Queen City Dr,3000,3500,30,['f36ff161e71c39255beba6ccd40c6548c13e42e0'],[3215.0],[],[],1,0
699,699,Queen City Dr,3500,4000,0,[],[],[],[],0,0
700,700,Queens Rd,1000,1500,116,"['8286bc0517c915d5307336f57207f8859276d939', '9a7c699cdc4d44e0d55eefaf19ca5715891ab815', 'bb2867c0385bd9424ecf9118105ca38a7bda4f3c', 'f0da31463aee7526825108a75c5f31b8347a3670', '36de41887949e46040943eebb90c7e4f95672b01']","[1426.0, 1400.0, 1363.0, 1400.0, 1363.0]",[],[],5,0
701,701,Queens Rd,1500,2000,24,['60ecf6b20a5d5722ebcadd4e69284e1b44612a7c'],[1830.0],[],[],1,0
702,702,Queens Rd W,1000,1500,49,"['a8b7785325560cc13b9802ffc39e3ac5aef0b7a3', 'f9c35e0c5209b6239afbf99c28da00b1aee0b6b4']","[1454.0, 1401.0]",[],[],2,0
703,703,Queens Rd W,1500,2000,141,"['9674d9d4000f1dc473e86a64c69001846ff43ab0', 'efdaa9c28df8ec35ceb5f68e3ff46a1a374178cb', '2740818de26b3cb2c76a97cd3fdc12f52a177931', '3bf796600083a914f141212084736aa0d93675e3', '197f380c8333862008b01d26ea156a47d04be924', '3ad1b5e0c6e8d351622c5dc86fc17e68be24b002']","[1701.0, 1737.0, 1801.0, 1869.0, 1903.0, 1869.0]",[],[],6,0
704,704,Queens Rd W,2000,2500,47,"['44e578685d3fa120331850f64b3f7f486ef27d43', '171478dcd81589bcb7b1da9db5ff93cae4997411']","[2102.0, 2001.0]",[],[],2,0
705,705,Queens Rd W,2500,3000,0,[],[],[],[],0,0
706,706,Raeburn Ln,6000,6500,0,[],[],[],[],0,0
707,707,Raeburn Ln,6500,7000,28,['2597eb5152c0bf0c61da0f2a496fd2b4bf00dbc8'],[6705.0],[],[],1,0
708,708,Ramona St,100,600,21,['4a1388929dddf74afddd3c55b83083e8f91ecf49'],[340.0],[],[],1,0
709,709,Ramona St,600,1100,0,[],[],[],[],0,0
710,710,Randolph Rd,2000,2500,0,[],[],[],[],0,0
711,711,Randolph Rd,2500,3000,23,['f937d982e7c9f599b8d9d529694207b9db2372a2'],[2801.0],[],[],1,0
712,712,Randolph Rd,3000,3500,0,[],[],[],[],0,0
713,713,Randolph Rd,3500,4000,0,[],[],[],[],0,0
714,714,Randolph Rd,4000,4500,26,['315f51d0ec7142f444c55f58ad719b5c8ff20636'],[4400.0],['Vu8Z-zbNT_InsKm4IrdeCg'],[4400.0],1,1
715,715,Randolph Rd,4500,5000,29,['096d9f7e9ea9baceff6b6e9c234aeb4ca3565e3a'],[4930.0],[],[],1,0
716,716,Rea Croft Dr,6000,6500,0,[],[],[],[],0,0
717,717,Rea Croft Dr,6500,7000,20,['ffd09ff9fb3feb041b9405407a95e0aa18f4fca6'],[6813.0],[],[],1,0
718,718,Rea Rd,3000,3500,28,['53da4bd5bf6164e1b86637beccd1b91f6b07890c'],[3320.0],[],[],1,0
719,719,Rea Rd,3500,4000,0,[],[],[],[],0,0
720,720,Rea Rd,4000,4500,0,[],[],[],[],0,0
721,721,Rea Rd,4500,5000,0,[],[],[],[],0,0
722,722,Rea Rd,5000,5500,0,[],[],[],[],0,0
723,723,Rea Rd,5500,6000,0,[],[],[],[],0,0
724,724,Rea Rd,6000,6500,0,[],[],[],[],0,0
725,725,Rea Rd,6500,7000,0,[],[],[],[],0,0
726,726,Rea Rd,7000,7500,0,[],[],[],[],0,0
727,727,Rea Rd,7500,8000,47,['5f8ebbfa44fcbb3c8e31d41ea555a04c1dfb5c06'],[7922.0],"['Z4y3LZlCjv4xnZ8xOpYf_Q', 'h5VZ0MqRt4vEUUG8oH6eEA', '_kzB_xsb9DHUPfXB0XfQGA', 'hhoKM8RdfYo97Y72LqmOgw', 'XlbDdblfNsOGiZ84CorRBQ', 'FrfzI901uS2bU2kgUkqaVw', 'npWIa3dIPEV1MTaZNq6AUA', '6lovZEiwWcRYRhyKd94DRg', 'jYqOPpSmtKbKzf0Z_g-Oyg']","[7832.0, 7828.0, 7708.0, 7824.0, 7800.0, 7804.0, 7716.0, 7804.0, 7930.0]",1,9
728,728,Rea Rd,8000,8500,10,[],[],"['7olK8lUgnv5O8PyvN8t_Yg', 'U8c5AcNhWq1koQwNyzMqkw', 'lPZ6RQ_jj9xlhvLEB3c4Wg']","[8420.0, 8420.0, 8410.0]",0,3
729,729,Rea Rd,8500,9000,0,[],[],[],[],0,0
730,730,Rea Rd,9000,9500,0,[],[],[],[],0,0
731,731,Rea Rd,9500,10000,33,['eb85dcbb0fd16e00373452e594eab2ef0b32264d'],[9622.0],"['5zjYrtSK1NdVoWNmo96rYA', 'Wq43-U_iu8ujaaR9aAjIvQ', 'qC9ivAdl47BcZdlbW7ffLg', 'H-PmFfqAzQtWTS0XeWC_lw']","[9824.0, 9824.0, 9935.0, 9816.0]",1,4
732,732,Reames Rd,8000,8500,0,[],[],[],[],0,0
733,733,Reames Rd,8500,9000,20,['cbe9741662fb02001d30f1689cd2097296a537f3'],[8505.0],[],[],1,0
734,734,Reece Rd,1000,1500,26,['afed5a67885fd82dd5529af8356d506275e9f560'],[1103.0],[],[],1,0
735,735,Reece Rd,1500,2000,0,[],[],[],[],0,0
736,736,Regal Oaks Dr,6000,6500,0,[],[],[],[],0,0
737,737,Regal Oaks Dr,6500,7000,28,['bb7580c9bcf7efef718a0a2f16de6fef14b6cbd3'],[6640.0],[],[],1,0
738,738,Remount Rd,100,600,0,[],[],[],[],0,0
739,739,Remount Rd,600,1100,17,['eef510c87e270ab0c31b7d6e831dccabb8796af9'],[610.0],[],[],1,0
740,740,Remount Rd,1100,1600,44,"['dc81a090fba3b000d930cb3337c692c7027e82c7', 'cfd6bcc5e36af60f03674035fc6e59876f9366fe']","[1316.0, 1535.0]",[],[],2,0
741,741,Remount Rd,1600,2100,0,[],[],[],[],0,0
742,742,Ridge Oak Dr,11000,11500,23,['a128b67e5cbe6c202d8aa00af1130f9f9f8d6737'],[11144.0],[],[],1,0
743,743,Ridge Oak Dr,11500,12000,0,[],[],[],[],0,0
744,744,Robert Frost Ln,9000,9500,25,['29be4cb3e988ca436f03d9cb48dc183157aac1e5'],[9235.0],[],[],1,0
745,745,Robert Frost Ln,9500,10000,0,[],[],[],[],0,0
746,746,Robinson Church Rd,6000,6500,0,[],[],[],[],0,0
747,747,Robinson Church Rd,6500,7000,22,['190c209a1d6d5bbaf12733ce5572402484926c6d'],[6805.0],[],[],1,0
748,748,Rodey Ave,100,600,0,[],[],[],[],0,0
749,749,Rodey Ave,600,1100,20,['aef4f1b1e85831bf3cc43bf368680dbcfbe8514d'],[902.0],[],[],1,0
750,750,Rosetta St,1000,1500,25,['b1968667fb80ca32a324a5b28f98419378a8be0e'],[1401.0],[],[],1,0
751,751,Rosetta St,1500,2000,0,[],[],[],[],0,0
752,752,Rozzelles Ferry Rd,1000,1500,0,[],[],[],[],0,0
753,753,Rozzelles Ferry Rd,1500,2000,26,['69ba75f9a1cd1f29a5a5b9181a05cbccec3193b9'],[1925.0],[],[],1,0
754,754,Rozzelles Ferry Rd,2000,2500,20,['909c36b607c93dff0222aae6fe773066d00e04f2'],[2307.0],[],[],1,0
755,755,Rozzelles Ferry Rd,2500,3000,21,['084287e8ca98d582abe8424707b5941bacf1bee1'],[2915.0],[],[],1,0
756,756,Rozzelles Ferry Rd,3000,3500,21,['eb7e09793048b422563ed903f014b9c1513d1afb'],[3208.0],[],[],1,0
757,757,Rozzelles Ferry Rd,3500,4000,0,[],[],[],[],0,0
758,758,Rozzelles Ferry Rd,4000,4500,28,['d450aecfdd89fdb898d824bda1330aa0c7263991'],[4120.0],[],[],1,0
759,759,Rozzelles Ferry Rd,4500,5000,0,[],[],[],[],0,0
760,760,Rozzelles Ferry Rd,5000,5500,31,['f9faf0154817f8c157410140a57f1a9aaf1a4c97'],[5424.0],[],[],1,0
761,761,Rozzelles Ferry Rd,5500,6000,0,[],[],[],[],0,0
762,762,Runnymede Ln,2000,2500,25,['b854ddc50f29c6058df9f3a442a5eeaeba3e9d05'],[2004.0],[],[],1,0
763,763,Runnymede Ln,2500,3000,0,[],[],[],[],0,0
764,764,Rush Ave,2000,2500,0,[],[],[],[],0,0
765,765,Rush Ave,2500,3000,26,['d820012ea8e30f3e93c8645e29fdc0c38a86a4e5'],[2935.0],[],[],1,0
766,766,S Bv,1000,1500,7,[],[],"['rZOzhSA5HP6IdpxuN4v66w', '1Geg7R5ACFL0oassVziNiQ']","[1300.0, 1442.0]",0,2
767,767,S Bv,1500,2000,56,"['7f44ff1adbb31792151302eb89df768c9a804c90', '4155a4563548c03b88399fef74093c20aeea3f13']","[1611.0, 1603.0]","['UpNnjV6p5GVPX6r_itOGUg', 'bXbCGFk3ZjLcTdQQB-xPyQ', 'WxKQSp2_6lQxcng703Hv8g', 'H9a6IRS0edhW343Y2kXSSA', 'WbJ1LRQdOuYYlRLyTkuuxw']","[1520.0, 1910.0, 1500.0, 1812.0, 1820.0]",2,5
768,768,S Bv,2000,2500,32,[],[],"['g4rkl-BorzlT1hIz_-vsew', 'ZLNNXEZaCMhXuUovRTIGTw', 'QlIW78umKyE5d0BLpPh1-w', 'R1jJQi2yR44D_2ileqr8kA', 'OYB1niC3P2qP8Jf0bigB7A', 'TLWZK8NIpn4zI4_yut-q6Q', '3ma_7W3vZSD2fd6EosN3yQ', 'rb4d1_OtpVD91J5NDp4Y3w', 'fqMAnoS2sTokz6lqBSmoCw']","[2100.0, 2041.0, 2107.0, 2010.0, 2109.0, 2102.0, 2006.0, 2000.0, 2433.0]",0,9
769,769,S Bv,2500,3000,27,['d1393ff85d3aa08a2055edfc23b4e7ca462498c5'],[2624.0],['jaKf1HVjEEsSMoFvpQdMNQ'],[2523.0],1,1
770,770,S Bv,3000,3500,0,[],[],[],[],0,0
771,771,S Bv,3500,4000,4,[],[],['x6n14NifL1K1-kimB83GVA'],[3609.0],0,1
772,772,S Bv,4000,4500,24,['24698bcf4f1f40436b4eb9a78066164d630f8a68'],[4005.0],[],[],1,0
773,773,S Bv,4500,5000,22,['d87e6445196b4956deb5365e867d4ec7bbd0ed83'],[4521.0],['Fxgvku1h-G2UnNMdFBhWbw'],[4540.0],1,1
774,774,S Bv,5000,5500,11,[],[],"['xUgt16DZ-gq67E2C9VbYgQ', 'xJAXkMIgnWNpqyGCosmp2Q', 'ZGaW5a7wxXxUgGTtbFqNxg']","[5230.0, 5100.0, 5011.0]",0,3
775,775,S Bv,5500,6000,0,[],[],[],[],0,0
776,776,S Bv,6000,6500,22,['ccc4a9437412642dd47b2905f9ed9e8ad801d87c'],[6100.0],[],[],1,0
777,777,S Bv,6500,7000,0,[],[],[],[],0,0
778,778,S Bv,7000,7500,0,[],[],[],[],0,0
779,779,S Bv,7500,8000,0,[],[],[],[],0,0
780,780,S Bv,8000,8500,0,[],[],[],[],0,0
781,781,S Bv,8500,9000,0,[],[],[],[],0,0
782,782,S Bv,9000,9500,24,['89f52db785c49090277dbe870fff478502da4545'],[9111.0],[],[],1,0
783,783,S Bv,9500,10000,7,['0781d7973e37e912b08b0b105b491cc39b32fe7f'],[9515.0],[],[],1,0
784,784,S Caldwell St,100,600,84,"['03e2f717e9f0b0793740389411faf3d1dd5db31e', '3e94ec0eb079c7e45cb962cd4f058ad52447db92', '8d75b904f1022c5a73abf32b166b770e48a59b4e', 'e1fcca29ab50d394253ebf5e0db2c680359766e7']","[110.0, 229.0, 229.0, 110.0]",['gChmBjLSe3qa8rzEngoDLQ'],[222.0],4,1
785,785,S Caldwell St,600,1100,0,[],[],[],[],0,0
786,786,S Caldwell St,1100,1600,26,['c243f62745e7a7e5557deb83e04e210aaf9756ee'],[1217.0],[],[],1,0
787,787,S Caldwell St,1600,2100,0,[],[],[],[],0,0
788,788,S Church St,100,600,40,['4937fe32290315bf83653e6bd3afb5bd501db80a'],[129.0],"['csp7yhSDFkjdEKKGG7n6NA', 'ne7lSA6lAOMYYs43kNTtPQ', 'kSIvxL9F9zggPIqPGU-WEA']","[317.0, 224.0, 440.0]",1,3
789,789,S Church St,600,1100,0,[],[],[],[],0,0
790,790,S College St,100,600,15,[],[],"['vDZlLRiqIjcMe_h3COKHlg', 'b8fEuQPrf383f6pzdm8-1w', 'dk7VpR5Xh7t28U99ASZz7A', 'BJwBqOe8poLbpaC3gyj6yQ', 'ATMiPNPxN-g1ra7nar5prA']","[510.0, 107.0, 500.0, 500.0, 202.0]",0,5
791,791,S College St,600,1100,24,['2d1515c11c78bfbdc5e016b90cffab1e4452a366'],[619.0],['a4grXFNKZmZm0ZJXd1PVdQ'],[601.0],1,1
792,792,S I - 85 Svc Rd,1000,1500,0,[],[],[],[],0,0
793,793,S I - 85 Svc Rd,1500,2000,11,['89f13eca2e14516ebc4d692a2764c438284b9a3a'],[1700.0],[],[],1,0
794,794,S I - 85 Svc Rd,2000,2500,0,[],[],[],[],0,0
795,795,S I - 85 Svc Rd,2500,3000,0,[],[],[],[],0,0
796,796,S I - 85 Svc Rd,3000,3500,22,['426e274a7ec2b04c14f6b7e8eba2885af25d16c4'],[3333.0],[],[],1,0
797,797,S I - 85 Svc Rd,3500,4000,0,[],[],[],[],0,0
798,798,S I- 77 Svc Rd,1000,1500,24,['08e61e653f54d7a47ebde63b0443aabe0ed46c04'],[1200.0],[],[],1,0
799,799,S I- 77 Svc Rd,1500,2000,0,[],[],[],[],0,0
800,800,S Kings Dr,1000,1500,27,['19a141c433ed5410a902d5d98a2eee15740922db'],[1053.0],[],[],1,0
801,801,S Kings Dr,1500,2000,0,[],[],[],[],0,0
802,802,S Lakes Dr,14000,14500,33,['3cef4309474fbc223a82ac281007d99a437ac515'],[14325.0],[],[],1,0
803,803,S Lakes Dr,14500,15000,0,[],[],[],[],0,0
804,804,S McDowell St,100,600,52,"['e6962fcf8a76a2ca1564b41440577cf5cb573539', '97e8d95ba267b4c9abb331cbc771253e12d1985d']","[207.0, 207.0]",[],[],2,0
805,805,S McDowell St,600,1100,0,[],[],[],[],0,0
806,806,S Mint St,1000,1500,26,['d92d275ec13b933ecc8adada095166c26ad7405a'],[1005.0],[],[],1,0
807,807,S Mint St,1500,2000,0,[],[],[],[],0,0
808,808,S Sharon Amity Rd,100,600,30,['2ec47b2ef48fbc59b56a0e9d37aa1901e0ffbff7'],[408.0],"['8rIDfnWHSo-K0Xb9Y1gjrA', 'umYyXD1zcTbRHQW4etg0hA']","[110.0, 274.0]",1,2
809,809,S Sharon Amity Rd,600,1100,7,[],[],"['EvWGuX0eqKcZvLRgtIFHZg', '1FlIbmN4aNJuXsGK0shnfQ']","[617.0, 704.0]",0,2
810,810,S Tryon St,100,600,190,"['d4379d449f403073dd35acd3b74357887c78b525', '6f3c30b20a9225874cb687f650a2e72803275cb0', '635ac19f15bef8285ddc510c864a63418e2ade66', '67e5d238655f82ec7621ff809b1f401adb2be0be', '711dca45f561147bece963e3323aa28980c789b1', '8704a1b215c2ce4e2dfe157859a761f846eba446']","[505.0, 105.0, 105.0, 105.0, 105.0, 300.0]","['pldfvm-zM2VU5m9a-j9cMQ', 'WCqcYtJ4rUxA4bIzjOfzqg', '3C0bnFhjkgYP9mWORKg6cA', 'c24ZZshnU3sKqHQF8K_7Yg', 'NMO1hExBvamoZ9RKEVNcYg', 'Ch7NAhB_MWSDwcNbcptEKg', 'tInrGCzll4k9hF34Ye1rvQ', 'QjL_QaEJGRfyBS2-wuowGA', 'boug058JCnbFkQp-K_fXQA', 'wJnhUJCOYkncLPZAwaMffA', 'gblFg_GOg8OTPEO2sbCHhg']","[212.0, 201.0, 114.0, 417.0, 200.0, 327.0, 139.0, 230.0, 222.0, 112.0, 105.0]",6,11
811,811,S Tryon St,600,1100,0,[],[],[],[],0,0
812,812,S Tryon St,1100,1600,41,"['e3670007b43047bb3153995ebdd96af7133259fe', '2985a84ac23da270efffe8a1fd410928cd201dc1']","[1300.0, 1556.0]","['UAU1aSlqgrZwZ847npH37w', 'wiEQrYSNofc10q7Pm26b0w']","[1411.0, 1515.0]",2,2
813,813,S Tryon St,1600,2100,0,[],[],[],[],0,0
814,814,S Tryon St,2100,2600,27,['38947eae6fd753d73ea9218789e9d4562f81cbc6'],[2535.0],[],[],1,0
815,815,S Tryon St,2600,3100,4,[],[],['zPUjrM223oSulvRRhpkAmQ'],[3000.0],0,1
816,816,S Tryon St,3100,3600,46,"['523dfb89b6a497104c7e15d53f735b9f3326123b', 'a683c4765169c45cbca96e3f0ec4ad400dda01cd']","[3419.0, 3509.0]",[],[],2,0
817,817,S Tryon St,3600,4100,0,[],[],[],[],0,0
818,818,S Tryon St,4100,4600,0,[],[],[],[],0,0
819,819,S Tryon St,4600,5100,21,['4fd52ba2cb5eb40f17b53e71358f636685d95678'],[4750.0],[],[],1,0
820,820,S Tryon St,5100,5600,0,[],[],[],[],0,0
821,821,S Tryon St,5600,6100,14,['f436dd24e71e34143e694775542d098f6eea4a5c'],[5709.0],[],[],1,0
822,822,S Tryon St,6100,6600,0,[],[],[],[],0,0
823,823,S Tryon St,6600,7100,0,[],[],[],[],0,0
824,824,S Tryon St,7100,7600,25,['00f33b12be023b4a16f686cd45768f8cd2b7a57e'],[7124.0],['IVbvOKxV9mN1OuZBl-3_rA'],[7520.0],1,1
825,825,S Tryon St,7600,8100,18,['6fec0139a4e0598d3ceb96a766eec37233eaa3d6'],[7731.0],[],[],1,0
826,826,S Tryon St,8100,8600,4,[],[],['ppT0Rbx0-_W0W8DqY2fPiA'],[8170.0],0,1
827,827,S Tryon St,8600,9100,27,['a26cdde48e091bd405f84b0ecc6365a7d30a4ed7'],[8904.0],['NMw6zTXoZDEzNchVIfL1pQ'],[8943.0],1,1
828,828,S Tryon St,9100,9600,23,['2acd4dda682b54092a1939a5c8ffb37f1caef54a'],[9428.0],[],[],1,0
829,829,S Tryon St,9600,10100,24,['4573e093dd668b5f97f3b2434e90d866d542f67b'],[9801.0],[],[],1,0
830,830,S Tryon St,10100,10600,0,[],[],[],[],0,0
831,831,S Tryon St,10600,11100,41,"['1621176e4464fce07461e43df08d6d18aef72642', '2cede102544bbd0e9a01767a3b7b24c7696201f8']","[10767.0, 10912.0]",['dPWHFb_sDduzcJdOZSqR5Q'],[10809.0],2,1
832,832,S Tryon St,11100,11600,7,[],[],"['E0HOsxXZ_o6ocemK57BoWA', 'Db3CfZWrtG33UZSs8Tdlsg']","[11126.0, 11112.0]",0,2
833,833,S Tryon St,11600,12100,46,"['a547e46f9ad3e4b1449912b5e00dd867bcb3699a', '9e95b1787bc15db50267e03fcbf066540835ef41']","[11710.0, 11605.0]",[],[],2,0
834,834,Sam Neely Rd,12000,12500,0,[],[],[],[],0,0
835,835,Sam Neely Rd,12500,13000,26,['8bab44f5738a68fb8a5ce2cbd45d383de7f1bd82'],[12749.0],[],[],1,0
836,836,Sam Wilson Rd,2000,2500,32,['88dc59306104eb18f14523cb93e98b8a24ac0091'],[2007.0],[],[],1,0
837,837,Sam Wilson Rd,2500,3000,0,[],[],[],[],0,0
838,838,Sardis Rd,5000,5500,23,['ec0e85c2a7d4e87725da20ac3513b0fcfbb632d9'],[5236.0],[],[],1,0
839,839,Sardis Rd,5500,6000,0,[],[],[],[],0,0
840,840,Sargeant Dr,3000,3500,0,[],[],[],[],0,0
841,841,Sargeant Dr,3500,4000,25,['403b48a8f6fffe8be2b45d5a6f70eead56187303'],[3545.0],[],[],1,0
842,842,Sebastiani Dr,2000,2500,25,['3419f180f28a360265ecf2193622c5dcd51d2fc4'],[2020.0],[],[],1,0
843,843,Sebastiani Dr,2500,3000,0,[],[],[],[],0,0
844,844,Selwyn Ave,1000,1500,0,[],[],[],[],0,0
845,845,Selwyn Ave,1500,2000,26,['fede9212e2af19bf1f2d09882c12d41e6214193c'],[1834.0],[],[],1,0
846,846,Selwyn Ave,2000,2500,98,"['ed3da486e602496f25387d903209cfa99bf179f3', '73ae31ecfc46d80ece63631fb6178d5486764798', '3074ed18a1f625d50dd94616f51cdfb10e78b22b', '7ca3e0cd07476d3b80e2e01430a6d0e50fc89b6d']","[2019.0, 2019.0, 2019.0, 2446.0]",[],[],4,0
847,847,Selwyn Ave,2500,3000,12,[],[],"['gJttMZnv0Gy9OlLhNzPbQQ', 'QCUjHPu7OF_bqfjnehlQaQ', 'RNO7SRmfVi0CyXjtPhXELg', 'ZBHXfX3vK-ck52UBEofV2w']","[2840.0, 2839.0, 2820.0, 2801.0]",0,4
